question_id,db_id,method,tier,hardness,table_tp,table_fp,table_fn,table_precision,table_recall,table_f1,table_srr_hit,table_predicted_count,table_gold_count,table_hallucinated,column_tp,column_fp,column_fn,column_precision,column_recall,column_f1,column_srr_hit,column_predicted_count,column_gold_count,column_hallucinated,hallucination_rate,hallucinated_tables_list,hallucinated_columns_list
168,car_1,lexical,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,4,4,0,0.5,1.0,0.6666666666666666,True,8,4,0,0.0,,
169,car_1,lexical,tier1,medium,0,0,1,1.0,0.0,0.0,False,0,1,0,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,0.0,,
170,car_1,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
171,car_1,lexical,tier1,extra,0,0,1,1.0,0.0,0.0,False,0,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
172,car_1,lexical,tier1,extra,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
173,car_1,lexical,tier1,hard,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0,6,1,0.0,0.0,0.0,False,6,1,0,0.0,,
174,car_1,lexical,tier1,hard,2,2,0,0.5,1.0,0.6666666666666666,True,4,2,0,0,5,1,0.0,0.0,0.0,False,5,1,0,0.0,,
175,car_1,lexical,tier1,extra,1,0,2,1.0,0.3333333333333333,0.5,False,1,3,0,3,6,0,0.3333333333333333,1.0,0.5,True,9,3,0,0.0,,
176,car_1,lexical,tier1,extra,1,0,2,1.0,0.3333333333333333,0.5,False,1,3,0,3,5,0,0.375,1.0,0.5454545454545454,True,8,3,0,0.0,,
177,car_1,lexical,tier1,extra,2,2,1,0.5,0.6666666666666666,0.5714285714285715,False,4,3,0,2,8,1,0.2,0.6666666666666666,0.3076923076923076,False,10,3,0,0.0,,
178,car_1,lexical,tier1,extra,2,2,1,0.5,0.6666666666666666,0.5714285714285715,False,4,3,0,1,9,1,0.1,0.5,0.1666666666666666,False,10,2,0,0.0,,
179,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,2,0,0.5,1.0,0.6666666666666666,True,4,2,0,0.0,,
180,flight_2,lexical,tier1,easy,0,0,1,1.0,0.0,0.0,False,0,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
181,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
182,flight_2,lexical,tier1,easy,0,0,1,1.0,0.0,0.0,False,0,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
183,flight_2,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
184,flight_2,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
185,flight_2,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
186,flight_2,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
187,flight_2,lexical,tier1,easy,0,1,1,0.0,0.0,0.0,False,1,1,0,0,2,0,0.0,1.0,0.0,True,2,0,0,0.0,,
188,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,2,0,0.0,1.0,0.0,True,2,0,0,0.0,,
189,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
190,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,3,0,0.0,1.0,0.0,True,3,0,0,0.0,,
191,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
192,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
193,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
194,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
195,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,2,0,0.0,1.0,0.0,True,2,0,0,0.0,,
196,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,2,0,0.0,1.0,0.0,True,2,0,0,0.0,,
197,flight_2,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,2,0,0.6,1.0,0.7499999999999999,True,5,3,0,0.0,,
198,flight_2,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,4,0,0.4285714285714285,1.0,0.6,True,7,3,0,0.0,,
199,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
200,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,2,0.0,0.0,0.0,False,1,2,0,0.0,,
201,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
202,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
203,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,1,0.0,0.0,0.0,False,1,1,0,0.0,,
204,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,3,1,0.0,0.0,0.0,False,3,1,0,0.0,,
205,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,1,0.0,0.0,0.0,False,1,1,0,0.0,,
206,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,3,0,0.0,1.0,0.0,True,3,0,0,0.0,,
207,flight_2,lexical,tier1,medium,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
208,flight_2,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
209,flight_2,lexical,tier1,medium,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
210,flight_2,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
211,flight_2,lexical,tier1,hard,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
212,flight_2,lexical,tier1,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
213,flight_2,lexical,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
214,flight_2,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
215,flight_2,lexical,tier1,medium,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,1,4,0,0.2,1.0,0.3333333333333333,True,5,1,0,0.0,,
216,flight_2,lexical,tier1,medium,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,1,8,0,0.1111111111111111,1.0,0.1999999999999999,True,9,1,0,0.0,,
217,flight_2,lexical,tier1,medium,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0,5,1,0.0,0.0,0.0,False,5,1,0,0.0,,
218,flight_2,lexical,tier1,medium,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,1,6,0,0.1428571428571428,1.0,0.25,True,7,1,0,0.0,,
219,flight_2,lexical,tier1,hard,1,1,1,0.5,0.5,0.5,False,2,2,0,1,3,0,0.25,1.0,0.4,True,4,1,0,0.0,,
220,flight_2,lexical,tier1,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0,5,0,0.0,1.0,0.0,True,5,0,0,0.0,,
221,flight_2,lexical,tier1,extra,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
222,flight_2,lexical,tier1,extra,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,2,3,0,0.4,1.0,0.5714285714285715,True,5,2,0,0.0,,
223,flight_2,lexical,tier1,extra,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,1,1,1,0.5,0.5,0.5,False,2,2,0,0.0,,
224,flight_2,lexical,tier1,extra,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,2,3,0,0.4,1.0,0.5714285714285715,True,5,2,0,0.0,,
225,flight_2,lexical,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,0,2,1,0.0,0.0,0.0,False,2,1,0,0.0,,
226,flight_2,lexical,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
227,flight_2,lexical,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,0,2,1,0.0,0.0,0.0,False,2,1,0,0.0,,
228,flight_2,lexical,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,0,2,1,0.0,0.0,0.0,False,2,1,0,0.0,,
229,flight_2,lexical,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
230,flight_2,lexical,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
231,flight_2,lexical,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,2,4,0,0.3333333333333333,1.0,0.5,True,6,2,0,0.0,,
232,flight_2,lexical,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,3,0,0.5,1.0,0.6666666666666666,True,6,3,0,0.0,,
233,flight_2,lexical,tier1,medium,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,1,4,1,0.2,0.5,0.2857142857142857,False,5,2,0,0.0,,
234,flight_2,lexical,tier1,medium,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,2,5,0,0.2857142857142857,1.0,0.4444444444444445,True,7,2,0,0.0,,
235,flight_2,lexical,tier1,medium,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,2,4,0,0.3333333333333333,1.0,0.5,True,6,2,0,0.0,,
236,flight_2,lexical,tier1,medium,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,1,4,1,0.2,0.5,0.2857142857142857,False,5,2,0,0.0,,
237,flight_2,lexical,tier1,extra,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,1,4,0,0.2,1.0,0.3333333333333333,True,5,1,0,0.0,,
238,flight_2,lexical,tier1,extra,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,1,5,1,0.1666666666666666,0.5,0.25,False,6,2,0,0.0,,
239,flight_2,lexical,tier1,extra,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,1,3,1,0.25,0.5,0.3333333333333333,False,4,2,0,0.0,,
240,flight_2,lexical,tier1,extra,1,1,1,0.5,0.5,0.5,False,2,2,0,1,4,1,0.2,0.5,0.2857142857142857,False,5,2,0,0.0,,
241,flight_2,lexical,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
242,flight_2,lexical,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
243,flight_2,lexical,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
244,flight_2,lexical,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
245,flight_2,lexical,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
246,flight_2,lexical,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
247,flight_2,lexical,tier1,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,1,1,0.5,0.5,0.5,False,2,2,0,0.0,,
248,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,0.0,,
249,flight_2,lexical,tier1,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
250,flight_2,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,0.0,,
251,flight_2,lexical,tier1,medium,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,2,0,1,1.0,0.6666666666666666,0.8,False,2,3,0,0.0,,
252,flight_2,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,0.0,,
253,flight_2,lexical,tier1,medium,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,2,0,1,1.0,0.6666666666666666,0.8,False,2,3,0,0.0,,
254,flight_2,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,0.0,,
255,flight_2,lexical,tier1,hard,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,2,2,1,0.5,0.6666666666666666,0.5714285714285715,False,4,3,0,0.0,,
256,flight_2,lexical,tier1,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,0,3,1,0.0,0.0,0.0,False,3,1,0,0.0,,
257,flight_2,lexical,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,0,1,1,0.0,0.0,0.0,False,1,1,0,0.0,,
258,flight_2,lexical,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,0,2,1,0.0,0.0,0.0,False,2,1,0,0.0,,
259,employee_hire_evaluation,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,3,0,0.0,1.0,0.0,True,3,0,0,0.0,,
260,employee_hire_evaluation,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,3,0,0.0,1.0,0.0,True,3,0,0,0.0,,
261,employee_hire_evaluation,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,4,0,0.3333333333333333,1.0,0.5,True,6,2,0,0.0,,
262,employee_hire_evaluation,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,4,0,0.3333333333333333,1.0,0.5,True,6,2,0,0.0,,
263,employee_hire_evaluation,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,3,0,0.25,1.0,0.4,True,4,1,0,0.0,,
264,employee_hire_evaluation,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,3,0,0.25,1.0,0.4,True,4,1,0,0.0,,
265,employee_hire_evaluation,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,3,0,0.4,1.0,0.5714285714285715,True,5,2,0,0.0,,
266,employee_hire_evaluation,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,3,0,0.4,1.0,0.5714285714285715,True,5,2,0,0.0,,
267,employee_hire_evaluation,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
268,employee_hire_evaluation,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
269,employee_hire_evaluation,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,6,0,0.25,1.0,0.4,True,8,2,0,0.0,,
270,employee_hire_evaluation,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,6,0,0.25,1.0,0.4,True,8,2,0,0.0,,
271,employee_hire_evaluation,lexical,tier1,medium,0,0,1,1.0,0.0,0.0,False,0,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
272,employee_hire_evaluation,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
273,employee_hire_evaluation,lexical,tier1,medium,1,1,1,0.5,0.5,0.5,False,2,2,0,3,4,0,0.4285714285714285,1.0,0.6,True,7,3,0,0.0,,
274,employee_hire_evaluation,lexical,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,4,0,0.4285714285714285,1.0,0.6,True,7,3,0,0.0,,
275,employee_hire_evaluation,lexical,tier1,hard,0,0,1,1.0,0.0,0.0,False,0,1,0,2,2,0,0.5,1.0,0.6666666666666666,True,4,2,0,0.0,,
276,employee_hire_evaluation,lexical,tier1,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,2,4,0,0.3333333333333333,1.0,0.5,True,6,2,0,0.0,,
277,employee_hire_evaluation,lexical,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,1,6,0,0.1428571428571428,1.0,0.25,True,7,1,0,0.0,,
278,employee_hire_evaluation,lexical,tier1,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,1,5,0,0.1666666666666666,1.0,0.2857142857142857,True,6,1,0,0.0,,
279,employee_hire_evaluation,lexical,tier1,hard,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,2,4,0,0.3333333333333333,1.0,0.5,True,6,2,0,0.0,,
280,employee_hire_evaluation,lexical,tier1,hard,1,0,1,1.0,0.5,0.6666666666666666,False,1,2,0,2,4,0,0.3333333333333333,1.0,0.5,True,6,2,0,0.0,,
281,employee_hire_evaluation,lexical,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,1,5,0,0.1666666666666666,1.0,0.2857142857142857,True,6,1,0,0.0,,
282,employee_hire_evaluation,lexical,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,1,5,0,0.1666666666666666,1.0,0.2857142857142857,True,6,1,0,0.0,,
283,employee_hire_evaluation,lexical,tier1,extra,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,1,6,0,0.1428571428571428,1.0,0.25,True,7,1,0,0.0,,
284,employee_hire_evaluation,lexical,tier1,extra,1,1,1,0.5,0.5,0.5,False,2,2,0,1,6,0,0.1428571428571428,1.0,0.25,True,7,1,0,0.0,,
285,employee_hire_evaluation,lexical,tier1,hard,1,1,1,0.5,0.5,0.5,False,2,2,0,1,6,0,0.1428571428571428,1.0,0.25,True,7,1,0,0.0,,
286,employee_hire_evaluation,lexical,tier1,hard,1,1,1,0.5,0.5,0.5,False,2,2,0,1,6,0,0.1428571428571428,1.0,0.25,True,7,1,0,0.0,,
287,employee_hire_evaluation,lexical,tier1,medium,2,0,1,1.0,0.6666666666666666,0.8,False,2,3,0,1,6,0,0.1428571428571428,1.0,0.25,True,7,1,0,0.0,,
288,employee_hire_evaluation,lexical,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,6,0,0.1428571428571428,1.0,0.25,True,7,1,0,0.0,,
289,employee_hire_evaluation,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
290,employee_hire_evaluation,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
291,employee_hire_evaluation,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
292,employee_hire_evaluation,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
293,employee_hire_evaluation,lexical,tier1,hard,0,0,1,1.0,0.0,0.0,False,0,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
294,employee_hire_evaluation,lexical,tier1,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,3,0,0.25,1.0,0.4,True,4,1,0,0.0,,
295,employee_hire_evaluation,lexical,tier1,easy,0,1,1,0.0,0.0,0.0,False,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
296,employee_hire_evaluation,lexical,tier1,easy,0,1,1,0.0,0.0,0.0,False,1,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,0.0,,
297,cre_Doc_Template_Mgt,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,2,0,0.0,1.0,0.0,True,2,0,0,0.0,,
298,cre_Doc_Template_Mgt,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,3,0,0.0,1.0,0.0,True,3,0,0,0.0,,
299,cre_Doc_Template_Mgt,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
300,cre_Doc_Template_Mgt,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
301,cre_Doc_Template_Mgt,lexical,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,3,0,0.5,1.0,0.6666666666666666,True,6,3,0,0.0,,
302,cre_Doc_Template_Mgt,lexical,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,3,0,0.5,1.0,0.6666666666666666,True,6,3,0,0.0,,
303,cre_Doc_Template_Mgt,lexical,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,4,3,0,0.5714285714285714,1.0,0.7272727272727273,True,7,4,0,0.0,,
304,cre_Doc_Template_Mgt,lexical,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,4,3,0,0.5714285714285714,1.0,0.7272727272727273,True,7,4,0,0.0,,
305,cre_Doc_Template_Mgt,lexical,tier1,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,5,0,0.1666666666666666,1.0,0.2857142857142857,True,6,1,0,0.0,,
306,cre_Doc_Template_Mgt,lexical,tier1,easy,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,1,4,0,0.2,1.0,0.3333333333333333,True,5,1,0,0.0,,
307,cre_Doc_Template_Mgt,lexical,tier1,medium,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,1,6,0,0.1428571428571428,1.0,0.25,True,7,1,0,0.0,,
308,cre_Doc_Template_Mgt,lexical,tier1,medium,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,1,6,0,0.1428571428571428,1.0,0.25,True,7,1,0,0.0,,
309,cre_Doc_Template_Mgt,lexical,tier1,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,1,3,0,0.25,1.0,0.4,True,4,1,0,0.0,,
310,cre_Doc_Template_Mgt,lexical,tier1,medium,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,1,4,0,0.2,1.0,0.3333333333333333,True,5,1,0,0.0,,
311,cre_Doc_Template_Mgt,lexical,tier1,extra,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,2,5,0,0.2857142857142857,1.0,0.4444444444444445,True,7,2,0,0.0,,
312,cre_Doc_Template_Mgt,lexical,tier1,extra,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,2,6,0,0.25,1.0,0.4,True,8,2,0,0.0,,
313,cre_Doc_Template_Mgt,lexical,tier1,easy,2,0,0,1.0,1.0,1.0,True,2,2,0,1,4,0,0.2,1.0,0.3333333333333333,True,5,1,0,0.0,,
314,cre_Doc_Template_Mgt,lexical,tier1,easy,2,0,0,1.0,1.0,1.0,True,2,2,0,1,4,0,0.2,1.0,0.3333333333333333,True,5,1,0,0.0,,
315,cre_Doc_Template_Mgt,lexical,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,1,4,0,0.2,1.0,0.3333333333333333,True,5,1,0,0.0,,
316,cre_Doc_Template_Mgt,lexical,tier1,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,1,4,0,0.2,1.0,0.3333333333333333,True,5,1,0,0.0,,
317,cre_Doc_Template_Mgt,lexical,tier1,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,2,0,0.0,1.0,0.0,True,2,0,0,0.0,,
318,cre_Doc_Template_Mgt,lexical,tier1,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0,3,0,0.0,1.0,0.0,True,3,0,0,0.0,,
319,cre_Doc_Template_Mgt,lexical,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,4,0,0.4285714285714285,1.0,0.6,True,7,3,0,0.0,,
320,cre_Doc_Template_Mgt,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
321,cre_Doc_Template_Mgt,lexical,tier1,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,5,0,0.1666666666666666,1.0,0.2857142857142857,True,6,1,0,0.0,,
322,cre_Doc_Template_Mgt,lexical,tier1,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,4,0,0.2,1.0,0.3333333333333333,True,5,1,0,0.0,,
323,cre_Doc_Template_Mgt,lexical,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,3,0,0.4,1.0,0.5714285714285715,True,5,2,0,0.0,,
324,cre_Doc_Template_Mgt,lexical,tier1,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,1,0.5,0.5,0.5,False,2,2,0,0.0,,
325,cre_Doc_Template_Mgt,lexical,tier1,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,4,0,0.2,1.0,0.3333333333333333,True,5,1,0,0.0,,
326,cre_Doc_Template_Mgt,lexical,tier1,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0,2,1,0.0,0.0,0.0,False,2,1,0,0.0,,
327,cre_Doc_Template_Mgt,lexical,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,4,0,0.3333333333333333,1.0,0.5,True,6,2,0,0.0,,
328,cre_Doc_Template_Mgt,lexical,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,4,0,0.3333333333333333,1.0,0.5,True,6,2,0,0.0,,
329,cre_Doc_Template_Mgt,lexical,tier1,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,4,0,0.3333333333333333,1.0,0.5,True,6,2,0,0.0,,
